id,name,brand,category,description,price,stock_quantity,location_info,coordinates_3d
PRD-5D7DB3D6,เครื่องหนีบผม รุ่นมาตรฐาน,Lesasha,ไฟฟ้า/ส่วนตัว,ผมชี้ฟูไม่เป็นทรง อยากหนีบให้ตรงสลวย หรือม้วนลอนก่อนไปเที่ยว,1484.22,5,"{""zone"": ""D"", ""section"": ""2"", ""shelf"": ""5"", ""shelf_level"": ""3""}","{""x"": 74.0, ""y"": 2.1, ""z"": 6.0}"
PRD-E3D32E0F,เครื่องหนีบผม สีดำ,Lesasha,ไฟฟ้า/ส่วนตัว,ผมชี้ฟูไม่เป็นทรง อยากหนีบให้ตรงสลวย หรือม้วนลอนก่อนไปเที่ยว,1418.74,11,"{""zone"": ""D"", ""section"": ""2"", ""shelf"": ""4"", ""shelf_level"": ""3""}","{""x"": 76.5, ""y"": 2.1, ""z"": 6.0}"
PRD-ABB60F2B,เครื่องโกนหนวดไฟฟ้า,Philips,ไฟฟ้า/ส่วนตัว,หนวดเครายาวเฟิ้ม โกนแบบเดิมแล้วโดนบาด เปลี่ยนมาใช้แบบไฟฟ้าดีกว่า,2129.74,45,"{""zone"": ""D"", ""section"": ""2"", ""shelf"": ""6"", ""shelf_level"": ""2""}","{""x"": 71.5, ""y"": 1.3, ""z"": 6.0}"
PRD-F31BC640,เครื่องโกนหนวดไฟฟ้า รุ่นมาตรฐาน,Philips,ไฟฟ้า/ส่วนตัว,หนวดเครายาวเฟิ้ม โกนแบบเดิมแล้วโดนบาด เปลี่ยนมาใช้แบบไฟฟ้าดีกว่า,1575.24,25,"{""zone"": ""D"", ""section"": ""2"", ""shelf"": ""5"", ""shelf_level"": ""3""}","{""x"": 74.0, ""y"": 2.1, ""z"": 6.0}"
PRD-4FCAEB1D,เครื่องโกนหนวดไฟฟ้า สีขาว,Philips,ไฟฟ้า/ส่วนตัว,หนวดเครายาวเฟิ้ม โกนแบบเดิมแล้วโดนบาด เปลี่ยนมาใช้แบบไฟฟ้าดีกว่า,2147.54,38,"{""zone"": ""D"", ""section"": ""2"", ""shelf"": ""6"", ""shelf_level"": ""2""}","{""x"": 71.5, ""y"": 1.3, ""z"": 6.0}"
PRD-75611D3C,แปรงสีฟันไฟฟ้า,Oral-B,ไฟฟ้า/ส่วนตัว,ขี้เกียจแปรงฟันเอง อยากให้แปรงทำงานให้ รู้สึกสะอาดล้ำลึกกว่าเดิม,1225.0,20,"{""zone"": ""D"", ""section"": ""2"", ""shelf"": ""4"", ""shelf_level"": ""3""}","{""x"": 76.5, ""y"": 2.1, ""z"": 6.0}"
PRD-8239B55C,แปรงสีฟันไฟฟ้า รุ่นโปร,Oral-B,ไฟฟ้า/ส่วนตัว,ขี้เกียจแปรงฟันเอง อยากให้แปรงทำงานให้ รู้สึกสะอาดล้ำลึกกว่าเดิม,2307.47,19,"{""zone"": ""D"", ""section"": ""2"", ""shelf"": ""4"", ""shelf_level"": ""3""}","{""x"": 76.5, ""y"": 2.1, ""z"": 6.0}"
PRD-D8397E81,แปรงสีฟันไฟฟ้า สีขาว,Oral-B,ไฟฟ้า/ส่วนตัว,ขี้เกียจแปรงฟันเอง อยากให้แปรงทำงานให้ รู้สึกสะอาดล้ำลึกกว่าเดิม,1733.95,37,"{""zone"": ""D"", ""section"": ""2"", ""shelf"": ""3"", ""shelf_level"": ""3""}","{""x"": 66.0, ""y"": 2.1, ""z"": 6.0}"
PRD-B280243F,แปรงสีฟันไฟฟ้า รุ่นโปร,Oral-B,ไฟฟ้า/ส่วนตัว,ขี้เกียจแปรงฟันเอง อยากให้แปรงทำงานให้ รู้สึกสะอาดล้ำลึกกว่าเดิม,2468.37,38,"{""zone"": ""D"", ""section"": ""2"", ""shelf"": ""1"", ""shelf_level"": ""3""}","{""x"": 61.0, ""y"": 2.1, ""z"": 6.0}"
PRD-7289D3DD,เครื่องชั่งน้ำหนักดิจิทัล,Xiaomi,ไฟฟ้า/ส่วนตัว,ช่วงนี้กินเยอะ รู้สึกอึดอัด อยากเช็คว่าน้ำหนักขึ้นไปเท่าไหร่แล้ว จะได้คุมอาหาร,660.98,15,"{""zone"": ""D"", ""section"": ""2"", ""shelf"": ""1"", ""shelf_level"": ""2""}","{""x"": 61.0, ""y"": 1.3, ""z"": 6.0}"
PRD-E748DD05,เครื่องชั่งน้ำหนักดิจิทัล รุ่นมาตรฐาน,Xiaomi,ไฟฟ้า/ส่วนตัว,ช่วงนี้กินเยอะ รู้สึกอึดอัด อยากเช็คว่าน้ำหนักขึ้นไปเท่าไหร่แล้ว จะได้คุมอาหาร,466.75,15,"{""zone"": ""D"", ""section"": ""2"", ""shelf"": ""3"", ""shelf_level"": ""2""}","{""x"": 66.0, ""y"": 1.3, ""z"": 6.0}"
PRD-2E6E4862,เครื่องชั่งน้ำหนักดิจิทัล สีดำ,Xiaomi,ไฟฟ้า/ส่วนตัว,ช่วงนี้กินเยอะ รู้สึกอึดอัด อยากเช็คว่าน้ำหนักขึ้นไปเท่าไหร่แล้ว จะได้คุมอาหาร,507.5,50,"{""zone"": ""D"", ""section"": ""2"", ""shelf"": ""4"", ""shelf_level"": ""3""}","{""x"": 76.5, ""y"": 2.1, ""z"": 6.0}"
PRD-5D8DC772,เครื่องชั่งน้ำหนักดิจิทัล รุ่นมาตรฐาน,Xiaomi,ไฟฟ้า/ส่วนตัว,ช่วงนี้กินเยอะ รู้สึกอึดอัด อยากเช็คว่าน้ำหนักขึ้นไปเท่าไหร่แล้ว จะได้คุมอาหาร,588.69,7,"{""zone"": ""D"", ""section"": ""2"", ""shelf"": ""2"", ""shelf_level"": ""1""}","{""x"": 63.5, ""y"": 0.5, ""z"": 6.0}"
PRD-30713F2B,เมาส์ไร้สาย,Logitech,ไฟฟ้า/ไอที,สายเมาส์พันกันรุงรัง รำคาญ เลื่อนไม่ถนัด อยากได้แบบไร้สายอิสระ,652.38,26,"{""zone"": ""D"", ""section"": ""3"", ""shelf"": ""4"", ""shelf_level"": ""1""}","{""x"": 76.5, ""y"": 0.5, ""z"": 9.0}"
PRD-8CD7EA13,เมาส์ไร้สาย รุ่นมาตรฐาน,Logitech,ไฟฟ้า/ไอที,สายเมาส์พันกันรุงรัง รำคาญ เลื่อนไม่ถนัด อยากได้แบบไร้สายอิสระ,511.05,46,"{""zone"": ""D"", ""section"": ""3"", ""shelf"": ""2"", ""shelf_level"": ""1""}","{""x"": 63.5, ""y"": 0.5, ""z"": 9.0}"
PRD-5A504308,เมาส์ไร้สาย รุ่นโปร,Logitech,ไฟฟ้า/ไอที,สายเมาส์พันกันรุงรัง รำคาญ เลื่อนไม่ถนัด อยากได้แบบไร้สายอิสระ,652.62,25,"{""zone"": ""D"", ""section"": ""3"", ""shelf"": ""2"", ""shelf_level"": ""2""}","{""x"": 63.5, ""y"": 1.3, ""z"": 9.0}"
PRD-DF245D04,คีย์บอร์ดบลูทูธ,Keychron,ไฟฟ้า/ไอที,อยากพิมพ์งานในไอแพดถนัดๆ หรือชอบเสียงพิมพ์คีย์บอร์ดกลไกเพลินๆ,3242.07,46,"{""zone"": ""D"", ""section"": ""3"", ""shelf"": ""3"", ""shelf_level"": ""2""}","{""x"": 66.0, ""y"": 1.3, ""z"": 9.0}"
PRD-30479177,คีย์บอร์ดบลูทูธ รุ่นมาตรฐาน,Keychron,ไฟฟ้า/ไอที,อยากพิมพ์งานในไอแพดถนัดๆ หรือชอบเสียงพิมพ์คีย์บอร์ดกลไกเพลินๆ,2808.76,29,"{""zone"": ""D"", ""section"": ""3"", ""shelf"": ""3"", ""shelf_level"": ""3""}","{""x"": 66.0, ""y"": 2.1, ""z"": 9.0}"
PRD-5749ED65,คีย์บอร์ดบลูทูธ รุ่นโปร,Keychron,ไฟฟ้า/ไอที,อยากพิมพ์งานในไอแพดถนัดๆ หรือชอบเสียงพิมพ์คีย์บอร์ดกลไกเพลินๆ,4143.63,47,"{""zone"": ""D"", ""section"": ""3"", ""shelf"": ""2"", ""shelf_level"": ""2""}","{""x"": 63.5, ""y"": 1.3, ""z"": 9.0}"
PRD-FBC85AF4,คีย์บอร์ดบลูทูธ สีดำ,Keychron,ไฟฟ้า/ไอที,อยากพิมพ์งานในไอแพดถนัดๆ หรือชอบเสียงพิมพ์คีย์บอร์ดกลไกเพลินๆ,3287.53,43,"{""zone"": ""D"", ""section"": ""3"", ""shelf"": ""2"", ""shelf_level"": ""1""}","{""x"": 63.5, ""y"": 0.5, ""z"": 9.0}"
PRD-E0E937D9,คีย์บอร์ดบลูทูธ สีขาว,Keychron,ไฟฟ้า/ไอที,อยากพิมพ์งานในไอแพดถนัดๆ หรือชอบเสียงพิมพ์คีย์บอร์ดกลไกเพลินๆ,3676.67,17,"{""zone"": ""D"", ""section"": ""3"", ""shelf"": ""6"", ""shelf_level"": ""2""}","{""x"": 71.5, ""y"": 1.3, ""z"": 9.0}"
PRD-13E791CE,หูฟังบลูทูธ,Apple AirPods,ไฟฟ้า/ไอที,นั่งรถเมล์เบื่อๆ อยากฟังเพลงดูซีรีส์แบบไม่มีสายเกะกะ หรือตัดเสียงรบกวน,4098.54,15,"{""zone"": ""D"", ""section"": ""3"", ""shelf"": ""2"", ""shelf_level"": ""2""}","{""x"": 63.5, ""y"": 1.3, ""z"": 9.0}"
PRD-27AE734F,หูฟังบลูทูธ รุ่นโปร,Apple AirPods,ไฟฟ้า/ไอที,นั่งรถเมล์เบื่อๆ อยากฟังเพลงดูซีรีส์แบบไม่มีสายเกะกะ หรือตัดเสียงรบกวน,9765.61,18,"{""zone"": ""D"", ""section"": ""3"", ""shelf"": ""6"", ""shelf_level"": ""3""}","{""x"": 71.5, ""y"": 2.1, ""z"": 9.0}"
PRD-DACF7411,หูฟังบลูทูธ สีขาว,Apple AirPods,ไฟฟ้า/ไอที,นั่งรถเมล์เบื่อๆ อยากฟังเพลงดูซีรีส์แบบไม่มีสายเกะกะ หรือตัดเสียงรบกวน,4586.88,34,"{""zone"": ""D"", ""section"": ""3"", ""shelf"": ""4"", ""shelf_level"": ""1""}","{""x"": 76.5, ""y"": 0.5, ""z"": 9.0}"
PRD-CB8E46D3,หูฟังบลูทูธ สีขาว,Apple AirPods,ไฟฟ้า/ไอที,นั่งรถเมล์เบื่อๆ อยากฟังเพลงดูซีรีส์แบบไม่มีสายเกะกะ หรือตัดเสียงรบกวน,5753.8,40,"{""zone"": ""D"", ""section"": ""3"", ""shelf"": ""5"", ""shelf_level"": ""2""}","{""x"": 74.0, ""y"": 1.3, ""z"": 9.0}"
PRD-971F2A70,หูฟังบลูทูธ รุ่นมาตรฐาน,Apple AirPods,ไฟฟ้า/ไอที,นั่งรถเมล์เบื่อๆ อยากฟังเพลงดูซีรีส์แบบไม่มีสายเกะกะ หรือตัดเสียงรบกวน,6882.16,35,"{""zone"": ""D"", ""section"": ""3"", ""shelf"": ""6"", ""shelf_level"": ""1""}","{""x"": 71.5, ""y"": 0.5, ""z"": 9.0}"
PRD-41BC689A,แฟลชไดร์ฟ 64GB,SanDisk,ไฟฟ้า/ไอที,คอมเมมเต็ม หรือต้องก๊อปปี้ไฟล์งานพรีเซนต์ไปส่งอาจารย์ด่วนๆ,276.86,25,"{""zone"": ""D"", ""section"": ""3"", ""shelf"": ""5"", ""shelf_level"": ""3""}","{""x"": 74.0, ""y"": 2.1, ""z"": 9.0}"
PRD-0465FD18,แฟลชไดร์ฟ 64GB สีขาว,SanDisk,ไฟฟ้า/ไอที,คอมเมมเต็ม หรือต้องก๊อปปี้ไฟล์งานพรีเซนต์ไปส่งอาจารย์ด่วนๆ,341.37,18,"{""zone"": ""D"", ""section"": ""3"", ""shelf"": ""2"", ""shelf_level"": ""1""}","{""x"": 63.5, ""y"": 0.5, ""z"": 9.0}"
PRD-1C1C6AEA,แฟลชไดร์ฟ 64GB รุ่นโปร,SanDisk,ไฟฟ้า/ไอที,คอมเมมเต็ม หรือต้องก๊อปปี้ไฟล์งานพรีเซนต์ไปส่งอาจารย์ด่วนๆ,406.98,48,"{""zone"": ""D"", ""section"": ""3"", ""shelf"": ""6"", ""shelf_level"": ""1""}","{""x"": 71.5, ""y"": 0.5, ""z"": 9.0}"
PRD-8A604921,แฟลชไดร์ฟ 64GB รุ่นมาตรฐาน,SanDisk,ไฟฟ้า/ไอที,คอมเมมเต็ม หรือต้องก๊อปปี้ไฟล์งานพรีเซนต์ไปส่งอาจารย์ด่วนๆ,405.99,9,"{""zone"": ""D"", ""section"": ""3"", ""shelf"": ""2"", ""shelf_level"": ""3""}","{""x"": 63.5, ""y"": 2.1, ""z"": 9.0}"
PRD-31FD110D,แผ่นรองเมาส์,Razer,ไฟฟ้า/ไอที,เลื่อนเมาส์บนโต๊ะแล้วฝืด เล่นเกมไม่ลื่นไหล หงุดหงิดเวลาเล็งยิง,317.82,39,"{""zone"": ""D"", ""section"": ""3"", ""shelf"": ""1"", ""shelf_level"": ""1""}","{""x"": 61.0, ""y"": 0.5, ""z"": 9.0}"
PRD-D11FA563,แผ่นรองเมาส์ สีดำ,Razer,ไฟฟ้า/ไอที,เลื่อนเมาส์บนโต๊ะแล้วฝืด เล่นเกมไม่ลื่นไหล หงุดหงิดเวลาเล็งยิง,457.51,26,"{""zone"": ""D"", ""section"": ""3"", ""shelf"": ""3"", ""shelf_level"": ""1""}","{""x"": 66.0, ""y"": 0.5, ""z"": 9.0}"
PRD-D79348BA,แผ่นรองเมาส์ รุ่นมาตรฐาน,Razer,ไฟฟ้า/ไอที,เลื่อนเมาส์บนโต๊ะแล้วฝืด เล่นเกมไม่ลื่นไหล หงุดหงิดเวลาเล็งยิง,325.96,46,"{""zone"": ""D"", ""section"": ""3"", ""shelf"": ""3"", ""shelf_level"": ""3""}","{""x"": 66.0, ""y"": 2.1, ""z"": 9.0}"
PRD-DB9EE265,แผ่นรองเมาส์ รุ่นมาตรฐาน,Razer,ไฟฟ้า/ไอที,เลื่อนเมาส์บนโต๊ะแล้วฝืด เล่นเกมไม่ลื่นไหล หงุดหงิดเวลาเล็งยิง,438.99,24,"{""zone"": ""D"", ""section"": ""3"", ""shelf"": ""5"", ""shelf_level"": ""3""}","{""x"": 74.0, ""y"": 2.1, ""z"": 9.0}"
PRD-7B44BDDD,พาวเวอร์แบงค์ 10000mAh,Eloop,ไฟฟ้า/มือถือ,แบตมือถือจะหมดระหว่างวัน แบตแดงแล้วใจคอไม่ดี ต้องชาร์จด่วน,852.52,17,"{""zone"": ""D"", ""section"": ""4"", ""shelf"": ""2"", ""shelf_level"": ""1""}","{""x"": 63.5, ""y"": 0.5, ""z"": 12.0}"
PRD-5C155BF6,พาวเวอร์แบงค์ 10000mAh รุ่นโปร,Eloop,ไฟฟ้า/มือถือ,แบตมือถือจะหมดระหว่างวัน แบตแดงแล้วใจคอไม่ดี ต้องชาร์จด่วน,965.69,50,"{""zone"": ""D"", ""section"": ""4"", ""shelf"": ""2"", ""shelf_level"": ""1""}","{""x"": 63.5, ""y"": 0.5, ""z"": 12.0}"
PRD-4FC42FB1,พาวเวอร์แบงค์ 10000mAh สีดำ,Eloop,ไฟฟ้า/มือถือ,แบตมือถือจะหมดระหว่างวัน แบตแดงแล้วใจคอไม่ดี ต้องชาร์จด่วน,670.35,43,"{""zone"": ""D"", ""section"": ""4"", ""shelf"": ""4"", ""shelf_level"": ""1""}","{""x"": 76.5, ""y"": 0.5, ""z"": 12.0}"
